id; s_m; d_m; x_m; y_m; d_right; d_left; psi_rad; kappa_radpm; vx_mps; ax_mps2
887;88.69263207;0.00000000;26.12837828;34.11244465;2.34476823;0.83800677;-2.49782789;0.01836800;11.61560261;2.57560241
888;88.79262376;0.00000000;26.04845615;34.05235482;2.33073884;0.85205843;-2.49597943;0.01860417;11.63775329;2.56214615
889;88.89261546;0.00000000;25.96864594;33.99211643;2.31689413;0.86592511;-2.49410737;0.01883993;11.65974649;2.54878180
890;88.99260715;0.00000000;25.88894935;33.93172779;2.30323647;0.87960439;-2.49221177;0.01907511;11.68158389;2.53550842
891;89.09259884;0.00000000;25.80936809;33.87118725;2.28976820;0.89309387;-2.49029267;0.01930995;11.70326714;2.52232509
892;89.19259054;0.00000000;25.72990387;33.81049316;2.27649168;0.90639117;-2.48835012;0.01954431;11.72479786;2.50923090
893;89.29258223;0.00000000;25.65055840;33.74964389;2.26340926;0.91949390;-2.48638414;0.01977832;11.74617765;2.49622496
894;89.39257392;0.00000000;25.57133345;33.68863784;2.25052330;0.93239966;-2.48439480;0.02001186;11.76740808;2.48330638
895;89.49256562;0.00000000;25.49223071;33.62747336;2.23783613;0.94510610;-2.48238210;0.02024525;11.78849070;2.47047429
896;89.59255731;0.00000000;25.41325197;33.56614889;2.22535010;0.95761082;-2.48034609;0.02047843;11.80942703;2.45772784
897;89.69254900;0.00000000;25.33439895;33.50466281;2.21306756;0.96991148;-2.47828676;0.02071127;11.83021857;2.44506619
898;89.79254070;0.00000000;25.25567345;33.44301357;2.20099085;0.98200570;-2.47620419;0.02094366;11.85086681;2.43248850
899;89.89253239;0.00000000;25.17707721;33.38119959;2.18912230;0.99437543;-2.47409838;0.02117592;11.87137319;2.41999395
900;89.99252408;0.00000000;25.09861205;33.31921934;2.17746425;1.01627343;-2.47196937;0.02140796;11.89173915;2.40758175
901;90.09251578;0.00000000;25.02027973;33.25707126;2.16601906;1.01975463;-2.46981712;0.02164133;11.91196610;2.39525110
902;90.19250747;0.00000000;24.94208210;33.19475383;2.15478906;1.02725860;-2.46764141;0.02187644;11.93205543;2.38300120
903;90.29249916;0.00000000;24.86402094;33.13226547;2.14377663;1.03826326;-2.46544230;0.02210642;11.95200851;2.37083131
904;90.39249086;0.00000000;24.78609812;33.06960474;2.13298408;1.04904894;-2.46322069;0.02232957;11.97182669;2.35874064
905;90.49248255;0.00000000;24.70831537;33.00677015;2.12241367;1.06524350;-2.46097692;0.02254524;11.99151130;2.34672845
906;90.59247424;0.00000000;24.63067450;32.94376040;2.09467067;1.07802529;-2.45871230;0.02275092;12.01106365;2.33479401
907;90.69246594;0.00000000;24.55317716;32.88057419;2.06467962;1.08052227;-2.45642711;0.02295671;12.03048503;2.32293659
908;90.79245763;0.00000000;24.47582507;32.81721026;2.03937885;1.09042283;-2.45412133;0.02316257;12.04977671;2.31115546
909;90.89244932;0.00000000;24.39861994;32.75366734;2.01894686;1.10159584;-2.45179496;0.02336904;12.06893995;2.29944993
910;90.99244102;0.00000000;24.32156351;32.68994419;2.00353477;1.12137995;-2.44944789;0.02357631;12.08797598;2.28781928
911;91.09243271;0.00000000;24.24465750;32.62603954;1.99326117;1.12076012;-2.44708010;0.02378321;12.10688602;2.27626284
912;91.19242440;0.00000000;24.16790370;32.56195221;1.98820786;1.12741718;-2.44469166;0.02398956;12.12567127;2.26477992
913;91.29241610;0.00000000;24.09130384;32.49768093;1.98695514;1.13612546;-2.44228258;0.02419619;12.14433292;2.25336985
914;91.39240779;0.00000000;24.01485971;32.43322452;1.97023950;1.15097417;-2.43985281;0.02440313;12.16287214;2.24203198
915;91.49239949;0.00000000;23.93857308;32.36858177;1.95873558;1.17394515;-2.43740235;0.02461006;12.18129007;2.23076565
916;91.59239118;0.00000000;23.86244576;32.30375149;1.95253766;1.20457176;-2.43493121;0.02481694;12.19958786;2.21957021
917;91.69238287;0.00000000;23.78647955;32.23873250;1.95108313;1.23996968;-2.43243937;0.02502394;12.21776662;2.20844504
918;91.79237457;0.00000000;23.71067626;32.17352363;1.93808701;1.24746524;-2.42992683;0.02523103;12.23582745;2.19738951
919;91.89236626;0.00000000;23.63503773;32.10812372;1.92907033;1.25470869;-2.42739358;0.02543821;12.25377145;2.18640299
920;91.99235795;0.00000000;23.55956580;32.04253164;1.92170257;1.26169793;-2.42483961;0.02564546;12.27159969;2.17548488
921;92.09234965;0.00000000;23.48426232;31.97674623;1.91496923;1.26843087;-2.42226491;0.02585282;12.28931324;2.16463459
922;92.19234134;0.00000000;23.40912915;31.91076638;1.91330971;1.27490543;-2.41966947;0.02606028;12.30691313;2.15385150
923;92.29233303;0.00000000;23.33416816;31.84459097;1.91225099;1.28111952;-2.41705328;0.02626786;12.32440041;2.14313505
924;92.39232473;0.00000000;23.25938124;31.77821889;1.89848589;1.28707103;-2.41441633;0.02647555;12.34177608;2.13248464
925;92.49231642;0.00000000;23.18477030;31.71164907;1.89018230;1.29275790;-2.41175861;0.02668337;12.35904116;2.12189971
926;92.59230811;0.00000000;23.11033724;31.64488041;1.88476274;1.29817802;-2.40908010;0.02689133;12.37619663;2.11137970
927;92.69229981;0.00000000;23.03608398;31.57791185;1.87961168;1.30332595;-2.40638078;0.02709943;12.39324347;2.10092404
928;92.79229150;0.00000000;22.96201246;31.51074233;1.87738528;1.30819935;-2.40366066;0.02730768;12.41018266;2.09053218
929;92.89228319;0.00000000;22.88812463;31.44337080;1.87548049;1.31280077;-2.40091969;0.02751609;12.42701515;2.08020360
930;92.99227489;0.00000000;22.81442244;31.37579623;1.86625776;1.31712806;-2.39815789;0.02772469;12.44374186;2.06993774
931;93.09226658;0.00000000;22.74090786;31.30801761;1.86220436;1.32117906;-2.39537521;0.02793345;12.46036375;2.05973407
